"state_abb","state_name","year","median","lower","upper","sd"
"NE","Nebraska",1946,1.1856405,0.869467932,1.52329659,0.197805704
"NE","Nebraska",1947,1.2018602,0.903549077,1.520192825,0.189570981
"NE","Nebraska",1948,1.18385655,0.883078599,1.497989855,0.188395173
"NE","Nebraska",1949,1.14275175,0.838315487,1.467042775,0.189270837
"NE","Nebraska",1950,1.14460185,0.862645548,1.45023822,0.178385163
"NE","Nebraska",1951,1.15061265,0.836769048,1.485580925,0.192977353
"NE","Nebraska",1952,1.13114765,0.819249535,1.470570775,0.198394713
"NE","Nebraska",1953,1.1022398,0.772842174,1.45176562,0.204108234
"NE","Nebraska",1954,1.1119595,0.842442281,1.42332323,0.172457887
"NE","Nebraska",1955,1.13909235,0.827543179,1.455649805,0.194313174
"NE","Nebraska",1956,1.0926411,0.8113077,1.38404196,0.175636899
"NE","Nebraska",1957,1.0532198,0.760038157,1.37705591,0.188261926
"NE","Nebraska",1958,1.02500885,0.746948625,1.317147255,0.169910789
"NE","Nebraska",1959,1.01959545,0.754488709,1.304915515,0.17018621
"NE","Nebraska",1960,0.98622742,0.69433117,1.267585115,0.176285516
"NE","Nebraska",1961,0.97099338,0.684898053,1.262553515,0.176168419
"NE","Nebraska",1962,0.940329495,0.6685974,1.22859857,0.168259294
"NE","Nebraska",1963,0.73768561,0.516741903,0.982619009,0.141301143
"NE","Nebraska",1964,0.673213875,0.435020977,0.946824717,0.153173443
"NE","Nebraska",1965,0.51035122,0.264449491,0.752440857,0.149553573
"NE","Nebraska",1966,0.575726935,0.335432737,0.8319722,0.154294776
"NE","Nebraska",1967,0.396505935,0.170114373,0.61947146,0.139226067
"NE","Nebraska",1968,0.39126973,0.158093457,0.627285163,0.142984336
"NE","Nebraska",1969,0.321500565,0.088971092,0.559526642,0.140951989
"NE","Nebraska",1970,0.307938945,0.063902149,0.559642066,0.149962951
"NE","Nebraska",1971,0.31184533,0.064122498,0.556312521,0.149665279
"NE","Nebraska",1972,0.16389394,-0.062353521,0.403225938,0.140454269
"NE","Nebraska",1973,0.053931356,-0.190576811,0.307262036,0.149715414
"NE","Nebraska",1974,0.032853052,-0.185275907,0.266547486,0.139943737
"NE","Nebraska",1975,-0.061311586,-0.304038506,0.190114409,0.15436943
"NE","Nebraska",1976,-0.043567114,-0.283039883,0.199457455,0.141454947
"NE","Nebraska",1977,-0.180339595,-0.40694538,0.06130344,0.140882807
"NE","Nebraska",1978,-0.23058193,-0.447529212,-0.01738908,0.132712446
"NE","Nebraska",1979,-0.315783695,-0.532007853,-0.091985853,0.132830081
"NE","Nebraska",1980,-0.297527375,-0.518891498,-0.074289186,0.132132488
"NE","Nebraska",1981,-0.25180703,-0.468555132,-0.031332618,0.134006799
"NE","Nebraska",1982,-0.270577685,-0.493211253,-0.040030329,0.136893148
"NE","Nebraska",1983,-0.398096615,-0.617504917,-0.186470268,0.135742591
"NE","Nebraska",1984,-0.418082885,-0.620794929,-0.206073524,0.12722044
"NE","Nebraska",1985,-0.376847065,-0.586777098,-0.170467132,0.125579276
"NE","Nebraska",1986,-0.484013975,-0.703655976,-0.263875749,0.13232786
"NE","Nebraska",1987,-0.54788429,-0.760813855,-0.341002581,0.12698329
"NE","Nebraska",1988,-0.604131825,-0.798465152,-0.422894632,0.116442424
"NE","Nebraska",1989,-0.548988735,-0.746793396,-0.340527248,0.125746268
"NE","Nebraska",1990,-0.57544229,-0.785202032,-0.368485162,0.126067998
"NE","Nebraska",1991,-0.648865935,-0.853658405,-0.436486931,0.127828721
"NE","Nebraska",1992,-0.715615,-0.938149035,-0.50226826,0.131305923
"NE","Nebraska",1993,-0.754852755,-0.96953551,-0.553390456,0.127317355
"NE","Nebraska",1994,-0.80684429,-0.999093933,-0.603522346,0.120821897
"NE","Nebraska",1995,-0.789265955,-0.994079043,-0.587333986,0.12308404
"NE","Nebraska",1996,-0.791159825,-0.985636323,-0.599561086,0.118330296
"NE","Nebraska",1997,-0.857074505,-1.053884985,-0.641760615,0.124721415
"NE","Nebraska",1998,-0.83207697,-1.012154425,-0.636148057,0.116671212
"NE","Nebraska",1999,-0.793739645,-0.992065193,-0.581916544,0.126068767
"NE","Nebraska",2000,-0.78524523,-0.979761655,-0.591150534,0.117296311
"NE","Nebraska",2001,-0.779769725,-0.971090585,-0.594055662,0.117438803
"NE","Nebraska",2002,-0.843821765,-1.02547417,-0.660654383,0.114051537
"NE","Nebraska",2003,-0.959930915,-1.13923657,-0.769532604,0.113014962
"NE","Nebraska",2004,-0.96185372,-1.13493465,-0.781042587,0.10951819
"NE","Nebraska",2005,-0.96061745,-1.149035985,-0.77838253,0.111777314
"NE","Nebraska",2006,-1.01673125,-1.18219949,-0.833950897,0.107872067
"NE","Nebraska",2007,-1.04035245,-1.212066055,-0.859094676,0.10721353
"NE","Nebraska",2008,-1.03563425,-1.210885735,-0.858111014,0.110297848
"NE","Nebraska",2009,-1.10658795,-1.26752361,-0.922882761,0.106294193
"NE","Nebraska",2010,-1.08681795,-1.26608521,-0.90485673,0.109005151
"NE","Nebraska",2011,-1.0894948,-1.26477784,-0.9074361,0.109428057
"NE","Nebraska",2012,-1.0857151,-1.272212575,-0.895168223,0.113166542
"NE","Nebraska",2013,-1.10252025,-1.284427125,-0.92072087,0.109639994
"NE","Nebraska",2014,-1.1272669,-1.31003237,-0.93114307,0.113965484
"NE","Nebraska",2015,-1.14053315,-1.31794101,-0.9500079,0.112107983
"NE","Nebraska",2016,-1.1498066,-1.33234432,-0.971322835,0.112027804
"NE","Nebraska",2017,-1.1542673,-1.32848032,-0.962589127,0.111446091
"NE","Nebraska",2018,-1.15400815,-1.326871345,-0.962775021,0.111743388
"NE","Nebraska",2019,-1.14915755,-1.32893564,-0.947450687,0.115085039
"NE","Nebraska",2020,-1.24292325,-1.4472197,-1.04893107,0.122103511
"NE","Nebraska",2021,-1.25184065,-1.43180189,-1.06723149,0.114875807
"NE","Nebraska",2022,-1.2707734,-1.47442695,-1.08110919,0.118341063
"NE","Nebraska",2023,-1.31552965,-1.50839005,-1.11707578,0.118302336
"NE","Nebraska",2024,-1.3366862,-1.539073855,-1.134776015,0.124285344
"NH","New Hampshire",1937,1.21906895,0.881233905,1.56501782,0.208662656
"NH","New Hampshire",1938,1.21279185,0.861316784,1.549309825,0.20743459
"NH","New Hampshire",1939,1.22817105,0.858596992,1.607322925,0.224481597
"NH","New Hampshire",1940,1.2532773,0.941675571,1.58559614,0.201663538
"NH","New Hampshire",1941,1.258692,0.897917148,1.636328775,0.217902536
"NH","New Hampshire",1942,1.3002212,0.9737093,1.658748685,0.205506014
"NH","New Hampshire",1943,1.1974386,0.843649504,1.55323215,0.215730539
"NH","New Hampshire",1944,1.1878855,0.88466591,1.509528915,0.191029246
"NH","New Hampshire",1945,1.1505713,0.856291081,1.48100019,0.187894385
"NH","New Hampshire",1946,1.1702384,0.871190195,1.49841106,0.191778583
"NH","New Hampshire",1947,0.792002735,0.548016662,1.037513185,0.152687562
"NH","New Hampshire",1948,0.761340765,0.514036907,1.011490745,0.151008387
"NH","New Hampshire",1949,0.6804642,0.45196106,0.919659975,0.140939438
"NH","New Hampshire",1950,0.649554165,0.411546816,0.903674074,0.146966096
"NH","New Hampshire",1951,0.65919092,0.422438318,0.905889082,0.148301018
"NH","New Hampshire",1952,0.853408825,0.589209517,1.1205253,0.165395164
"NH","New Hampshire",1953,0.72384103,0.472515435,0.994702466,0.159137336
"NH","New Hampshire",1954,0.78729899,0.524952297,1.060673655,0.161382732
"NH","New Hampshire",1955,0.736861355,0.479019776,1.018566825,0.166262805
"NH","New Hampshire",1956,0.70369017,0.457721632,0.97232771,0.153821191
"NH","New Hampshire",1957,0.694460005,0.422522373,0.974669138,0.169522833
"NH","New Hampshire",1958,0.712833215,0.469918584,0.979396149,0.155218931
"NH","New Hampshire",1959,0.710930555,0.46852168,0.98772174,0.159843311
"NH","New Hampshire",1960,0.698869985,0.456061388,0.968132549,0.155736085
"NH","New Hampshire",1961,0.28083885,0.083707992,0.486414435,0.121691225
"NH","New Hampshire",1962,0.277622625,0.089376973,0.467980746,0.116834642
"NH","New Hampshire",1963,0.310134595,0.113063237,0.517739107,0.123190893
"NH","New Hampshire",1964,0.232349975,0.050370638,0.43047462,0.113821177
"NH","New Hampshire",1965,0.203122795,-0.02537784,0.445663941,0.143588416
"NH","New Hampshire",1966,0.314906555,0.095566196,0.530013912,0.136513509
"NH","New Hampshire",1967,0.10958346,-0.110480436,0.338566639,0.139570629
"NH","New Hampshire",1968,0.13712678,-0.101358163,0.384933346,0.147987101
"NH","New Hampshire",1969,0.22329053,-0.036463437,0.49091819,0.158102389
"NH","New Hampshire",1970,0.114665375,-0.103820806,0.356891814,0.140291024
"NH","New Hampshire",1971,-0.056982797,-0.284730221,0.162370986,0.138834
"NH","New Hampshire",1972,-0.052593779,-0.271603115,0.16561243,0.134125027
"NH","New Hampshire",1973,-0.062284104,-0.297588939,0.164738222,0.144496026
"NH","New Hampshire",1974,-0.097106327,-0.332396638,0.143353787,0.145201208
"NH","New Hampshire",1975,-0.2702749,-0.512298726,-0.03575877,0.143263455
"NH","New Hampshire",1976,-0.27642647,-0.505337607,-0.039668836,0.143065295
"NH","New Hampshire",1977,-0.301611775,-0.523876756,-0.06711556,0.13787354
"NH","New Hampshire",1978,-0.286047075,-0.489749718,-0.075410612,0.128120184
"NH","New Hampshire",1979,-0.29022998,-0.505702881,-0.07591829,0.130310759
"NH","New Hampshire",1980,-0.3231681,-0.55837136,-0.102669417,0.139262324
"NH","New Hampshire",1981,-0.327074305,-0.542454939,-0.116693685,0.130947237
"NH","New Hampshire",1982,-0.386378255,-0.598361836,-0.184190185,0.128986324
"NH","New Hampshire",1983,-0.553431095,-0.768682306,-0.330769363,0.132606191
"NH","New Hampshire",1984,-0.568856875,-0.770976783,-0.359584281,0.12871331
"NH","New Hampshire",1985,-0.559180035,-0.776723075,-0.343328614,0.131235208
"NH","New Hampshire",1986,-0.56015254,-0.779055889,-0.345511961,0.132208441
"NH","New Hampshire",1987,-0.574728595,-0.78675142,-0.364455889,0.12869637
"NH","New Hampshire",1988,-0.587428965,-0.789699297,-0.380676547,0.12506798
"NH","New Hampshire",1989,-0.55271158,-0.767961778,-0.337441515,0.130408733
"NH","New Hampshire",1990,-0.66346496,-0.872008662,-0.452829047,0.12869309
"NH","New Hampshire",1991,-0.69161494,-0.909928411,-0.484899604,0.133356994
"NH","New Hampshire",1992,-0.732532265,-0.941300612,-0.511280104,0.132304236
"NH","New Hampshire",1993,-0.77701938,-0.997627372,-0.558239806,0.130519411
"NH","New Hampshire",1994,-0.85216833,-1.05941075,-0.632039189,0.128912252
"NH","New Hampshire",1995,-0.86336324,-1.0659703,-0.663095185,0.123229108
"NH","New Hampshire",1996,-0.87098803,-1.077628465,-0.657221887,0.12845739
"NH","New Hampshire",1997,-0.931170715,-1.147963875,-0.711898667,0.12433723
"NH","New Hampshire",1998,-1.1363665,-1.31111201,-0.94804489,0.108407958
"NH","New Hampshire",1999,-1.1935362,-1.3813955,-0.990780012,0.116467889
"NH","New Hampshire",2000,-1.23032515,-1.403558925,-1.0501583,0.110304906
"NH","New Hampshire",2001,-1.2283786,-1.41050349,-1.041943395,0.112677904
"NH","New Hampshire",2002,-1.2682492,-1.431527445,-1.096408275,0.103203323
"NH","New Hampshire",2003,-1.2722081,-1.439738675,-1.09155498,0.10565443
"NH","New Hampshire",2004,-1.276352,-1.44213584,-1.0994686,0.105202767
"NH","New Hampshire",2005,-1.2959337,-1.459084325,-1.12991939,0.099702379
"NH","New Hampshire",2006,-1.37833465,-1.54035423,-1.213243705,0.098555373
"NH","New Hampshire",2007,-1.4732894,-1.61837696,-1.31627232,0.09197219
"NH","New Hampshire",2008,-1.4814136,-1.63845412,-1.321424455,0.094909908
"NH","New Hampshire",2009,-1.4969038,-1.635817235,-1.35298426,0.088431198
"NH","New Hampshire",2010,-1.49667205,-1.64122196,-1.33842399,0.091966008
"NH","New Hampshire",2011,-1.50982015,-1.65822696,-1.35108419,0.092483897
"NH","New Hampshire",2012,-1.4912456,-1.63784412,-1.334182845,0.092222071
"NH","New Hampshire",2013,-1.51526525,-1.674900785,-1.35182119,0.098114134
"NH","New Hampshire",2014,-1.5032081,-1.6568025,-1.339680305,0.094626024
"NH","New Hampshire",2015,-1.4898812,-1.637371735,-1.324232425,0.095254188
"NH","New Hampshire",2016,-1.49060115,-1.64803704,-1.319749015,0.100169654
"NH","New Hampshire",2017,-1.49671715,-1.65072693,-1.343460455,0.095026361
"NH","New Hampshire",2018,-1.6761049,-1.84074266,-1.50159852,0.104411276
"NH","New Hampshire",2019,-1.6868931,-1.864200165,-1.515919885,0.105724143
"NH","New Hampshire",2020,-1.60536115,-1.79800915,-1.41525347,0.116727192
"NH","New Hampshire",2021,-1.59017245,-1.769266355,-1.419004725,0.107566884
"NH","New Hampshire",2022,-1.524008,-1.72653167,-1.32369931,0.11987842
"NH","New Hampshire",2023,-1.5226666,-1.7202183,-1.326686635,0.117401503
"NH","New Hampshire",2024,-1.4588263,-1.65353454,-1.25089831,0.122362198
"NJ","New Jersey",1937,0.442351075,0.178608893,0.720436348,0.163306715
"NJ","New Jersey",1938,0.49961046,0.240685384,0.745747591,0.15308507
"NJ","New Jersey",1939,0.47455089,0.234824788,0.722895511,0.147493638
"NJ","New Jersey",1940,0.517103655,0.276008125,0.771387672,0.150324615
"NJ","New Jersey",1941,0.479944685,0.240374539,0.736494798,0.151667403
"NJ","New Jersey",1942,0.544241085,0.296687705,0.798686975,0.154051354
"NJ","New Jersey",1943,0.476636985,0.229250503,0.734498364,0.152510962
"NJ","New Jersey",1944,0.505893735,0.256636563,0.752236086,0.150579986
"NJ","New Jersey",1945,0.395370285,0.183950213,0.615321516,0.130208528
"NJ","New Jersey",1946,0.291113795,0.090485537,0.494924099,0.120596795
"NJ","New Jersey",1947,0.35994761,0.155168606,0.567659549,0.12664245
"NJ","New Jersey",1948,0.311082915,0.094068594,0.520283845,0.130090697
"NJ","New Jersey",1949,0.25133598,0.044105188,0.455314218,0.124154307
"NJ","New Jersey",1950,0.061048752,-0.154316853,0.276733205,0.130999631
"NJ","New Jersey",1951,0.059211631,-0.167317926,0.277713679,0.136903395
"NJ","New Jersey",1952,0.040514479,-0.202595088,0.254383661,0.138926912
"NJ","New Jersey",1953,-0.051743951,-0.308025204,0.180712953,0.149499645
"NJ","New Jersey",1954,-0.087994343,-0.33170479,0.142632562,0.143961533
"NJ","New Jersey",1955,-0.166907635,-0.436113888,0.085558712,0.156849425
"NJ","New Jersey",1956,-0.150309945,-0.409752712,0.09893288,0.152988632
"NJ","New Jersey",1957,-0.255487615,-0.516905407,-0.005759537,0.156088809
"NJ","New Jersey",1958,-0.187493275,-0.43959295,0.037725588,0.143062887
"NJ","New Jersey",1959,-0.15971078,-0.392032881,0.066300855,0.142749333
"NJ","New Jersey",1960,-0.11734527,-0.35394849,0.111406527,0.143149828
"NJ","New Jersey",1961,-0.199951175,-0.443303948,0.03174077,0.144066565
"NJ","New Jersey",1962,-0.209375125,-0.42326051,0.002444031,0.130063974
"NJ","New Jersey",1963,-0.138334465,-0.347254737,0.065612742,0.127618687
"NJ","New Jersey",1964,-0.039143164,-0.244745426,0.168046272,0.125701458
"NJ","New Jersey",1965,0.076760474,-0.127702716,0.298645511,0.128975137
"NJ","New Jersey",1966,0.053045123,-0.144858931,0.25340349,0.122964962
"NJ","New Jersey",1967,-0.052364103,-0.282031497,0.161228437,0.138238597
"NJ","New Jersey",1968,-0.13317725,-0.34150959,0.075025566,0.12661334
"NJ","New Jersey",1969,-0.129155425,-0.357544012,0.097282482,0.136885701
"NJ","New Jersey",1970,-0.24998689,-0.478857828,-0.028925553,0.139162939
"NJ","New Jersey",1971,-0.42118832,-0.645838384,-0.210568158,0.131516086
"NJ","New Jersey",1972,-0.490574605,-0.717202205,-0.265702965,0.134659995
"NJ","New Jersey",1973,-0.629217965,-0.851267404,-0.403025194,0.136947494
"NJ","New Jersey",1974,-0.638969825,-0.87714305,-0.398516266,0.144606587
"NJ","New Jersey",1975,-0.744780735,-0.961635424,-0.523397107,0.137592014
"NJ","New Jersey",1976,-0.709484275,-0.930306459,-0.489546581,0.133146941
"NJ","New Jersey",1977,-0.767243955,-0.961564449,-0.557419937,0.121607486
"NJ","New Jersey",1978,-0.79404459,-0.995344312,-0.595870337,0.123004928
"NJ","New Jersey",1979,-0.83883935,-1.04270869,-0.64057691,0.122427963
"NJ","New Jersey",1980,-0.84948545,-1.0509357,-0.647636118,0.12312848
"NJ","New Jersey",1981,-0.8101337,-1.019446875,-0.596604147,0.130044721
"NJ","New Jersey",1982,-0.870823535,-1.06956419,-0.669949635,0.119083148
"NJ","New Jersey",1983,-1.022931,-1.210476255,-0.828090897,0.117446785
"NJ","New Jersey",1984,-1.02574685,-1.22928676,-0.821030562,0.124481128
"NJ","New Jersey",1985,-1.0349677,-1.225292345,-0.829181933,0.121001216
"NJ","New Jersey",1986,-1.06509145,-1.25875474,-0.856376902,0.121832258
"NJ","New Jersey",1987,-1.0880378,-1.272077415,-0.893760283,0.116455196
"NJ","New Jersey",1988,-1.06528655,-1.266258375,-0.861518789,0.124557865
"NJ","New Jersey",1989,-1.0272157,-1.21671275,-0.829490051,0.116751054
"NJ","New Jersey",1990,-1.16190765,-1.337252625,-0.973900193,0.110332191
"NJ","New Jersey",1991,-1.36782125,-1.55445092,-1.184384445,0.111460274
"NJ","New Jersey",1992,-1.64828655,-1.81762317,-1.47718555,0.103624783
"NJ","New Jersey",1993,-1.61767295,-1.77937409,-1.459671615,0.099340803
"NJ","New Jersey",1994,-1.59609295,-1.7507787,-1.440160095,0.095234396
"NJ","New Jersey",1995,-1.55186705,-1.708574715,-1.38373937,0.098393716
"NJ","New Jersey",1996,-1.51023365,-1.66816065,-1.347306375,0.097693137
"NJ","New Jersey",1997,-1.5351362,-1.69344753,-1.362899705,0.098830201
"NJ","New Jersey",1998,-1.49437845,-1.64479159,-1.324248975,0.09664747
"NJ","New Jersey",1999,-1.5523308,-1.70640817,-1.40190402,0.093286482
"NJ","New Jersey",2000,-1.60250685,-1.750416095,-1.457701355,0.089362444
"NJ","New Jersey",2001,-1.65196465,-1.79473958,-1.500510355,0.087072561
"NJ","New Jersey",2002,-1.6642864,-1.806955295,-1.517935525,0.087746468
"NJ","New Jersey",2003,-1.6689435,-1.81143405,-1.533519105,0.086219567
"NJ","New Jersey",2004,-1.71232715,-1.85669486,-1.5664747,0.088139173
"NJ","New Jersey",2005,-1.75742245,-1.90263008,-1.614711725,0.088989091
"NJ","New Jersey",2006,-1.87409195,-2.02521722,-1.73019749,0.089391308
"NJ","New Jersey",2007,-2.066362,-2.24359282,-1.914108925,0.102152969
"NJ","New Jersey",2008,-2.07011915,-2.24636891,-1.90470622,0.103422957
"NJ","New Jersey",2009,-2.09838795,-2.2715152,-1.93438575,0.102950504
"NJ","New Jersey",2010,-2.10768035,-2.27610185,-1.944917725,0.101346208
"NJ","New Jersey",2011,-2.0918364,-2.27493725,-1.91521953,0.108803862
"NJ","New Jersey",2012,-2.10805125,-2.280473575,-1.9365875,0.105017516
"NJ","New Jersey",2013,-2.18784775,-2.377784635,-1.996981795,0.11493277
"NJ","New Jersey",2014,-2.2232978,-2.41925225,-2.02785289,0.118575441
"NJ","New Jersey",2015,-2.25164655,-2.43274121,-2.05827629,0.114003019
"NJ","New Jersey",2016,-2.25836095,-2.44709709,-2.08013048,0.111261475
"NJ","New Jersey",2017,-2.24316685,-2.434898195,-2.05454601,0.114906156
"NJ","New Jersey",2018,-2.33374585,-2.51365296,-2.149170225,0.111741675
"NJ","New Jersey",2019,-2.49357675,-2.69077923,-2.300394315,0.11709587
"NJ","New Jersey",2020,-2.67127375,-2.90710084,-2.455384365,0.138278975
"NJ","New Jersey",2021,-2.81838515,-3.06073242,-2.587872565,0.144454589
"NJ","New Jersey",2022,-2.98064975,-3.28427694,-2.714580245,0.171751272
"NJ","New Jersey",2023,-3.0649494,-3.373707165,-2.78296101,0.178276463
"NJ","New Jersey",2024,-3.16067295,-3.47814891,-2.86906924,0.182504316
"NM","New Mexico",1937,1.6376764,1.257962045,2.03222804,0.237409263
"NM","New Mexico",1938,1.63293125,1.259215125,2.034581685,0.237232226
"NM","New Mexico",1939,1.5229754,1.154057405,1.90284637,0.223123638
"NM","New Mexico",1940,1.4479557,1.113613595,1.796483945,0.213201009
